time, user cpu usage, system cpu usage, idle cpu percentage, bytes available, bytes active
2024-11-30 00:35:28.631123 , 14.17%, 15.36%, 70.46%, 944603136, 30067113984
2024-11-30 00:35:29.792229 , 12.36%, 13.65%, 73.97%, 1069334528, 30094622720
2024-11-30 00:35:30.933039 , 10.82%, 12.76%, 76.4%, 1092796416, 30003937280
2024-11-30 00:35:32.086206 , 12.13%, 13.94%, 73.92%, 1102594048, 29988880384
